flow_cell_id	machine_manufacture_model	platform	start_date
30GLU	IIx	GAII	2008-10-07
30C70	II	GAII	2008-10-07
30BKF	IIx	GAII	2008-10-07
206DT	IIx	GAII	2008-10-07
30D3U	IIx	GAII	2008-10-07
20AQ6V	IIx	GAII	2008-10-08
20A6V	IIx	GAII	2008-10-08
3094N	II	GAII	2008-10-09
30C56	IIx	GAII	2008-10-09
30D4L	IIx	GAII	2008-10-09
30JVT	IIx	GAII	2008-10-10
30BKF	IIx	GAII	2008-10-10
30D3U	IIx	GAII	2008-10-10
30D32	IIx	GAII	2008-10-10
30JJ8	IIx	GAII	2008-10-10
30C70	II	GAII	2008-10-10
30D5R	IIx	GAII	2008-10-10
30DC8	IIx	GAII	2008-10-10
30D8K	IIx	GAII	2008-10-10
30CJA	II	GAII	2008-10-13
30CJAa	II	GAII	2008-10-13
30D8J	IIx	GAII	2008-10-13
30DC8	IIx	GAII	2008-10-13
30D32	IIx	GAII	2008-10-13
30D2E	IIx	GAII	2008-10-13
207E7	IIx	GAII	2008-10-13
30D5R	IIx	GAII	2008-10-13
30D8K	IIx	GAII	2008-10-13
30D4L	IIx	GAII	2008-10-13
30D6C	IIx	GAII	2008-10-14
30JD42	IIx	GAII	2008-10-15
30D1P	IIx	GAII	2008-10-15
30D8J	IIx	GAII	2008-10-15
30CJAa	II	GAII	2008-10-15
30D2J	IIx	GAII	2008-10-20
30d50	IIx	GAII	2008-10-20
30D7M	IIx	GAII	2008-10-20
3088K	II	GAII	2008-10-20
30E6K	IIx	GAII	2008-10-21
30D54	IIx	GAII	2008-10-21
30GCF	IIx	GAII	2008-10-21
3089D	IIx	GAII	2008-10-21
30C29	IIx	GAII	2008-10-21
30D1B	IIx	GAII	2008-10-21
30KWT	IIx	GAII	2008-10-22
30KKN	IIx	GAII	2008-10-22
30d50	IIx	GAII	2008-10-23
30D2J	IIx	GAII	2008-10-23
30E6K	IIx	GAII	2008-10-23
30D1B	IIx	GAII	2008-10-24
30D54	IIx	GAII	2008-10-24
30GCF	IIx	GAII	2008-10-24
30HPD	IIx	GAII	2008-10-24
30KWT	IIx	GAII	2008-10-24
30KKN	IIx	GAII	2008-10-24
30C29	IIx	GAII	2008-10-24
30D8M	IIx	GAII	2008-10-27
30D6M	IIx	GAII	2008-10-27
30KWW	IIx	GAII	2008-10-28
30KWF	IIx	GAII	2008-10-28
30KH3	IIx	GAII	2008-10-28
30KVM	IIx	GAII	2008-10-28
30DE4	IIx	GAII	2008-10-28
30KYD	II	GAII	2008-10-28
30769	IIx	GAII	2008-10-28
30KYU	IIx	GAII	2008-10-29
30HYV	IIx	GAII	2008-10-29
30D8M	IIx	GAII	2008-10-30
30D6M	IIx	GAII	2008-10-30
30KWF	IIx	GAII	2008-10-30
30KH3	IIx	GAII	2008-10-30
30KVM	IIx	GAII	2008-10-31
30KWW	IIx	GAII	2008-10-31
30KYD	II	GAII	2008-10-31
30KYC	II	GAII	2008-10-31
30L6N	IIx	GAII	2008-10-31
30DE4	IIx	GAII	2008-10-31
30KYU	IIx	GAII	2008-10-31
30769	IIx	GAII	2008-11-01
30KGM	IIx	GAII	2008-11-03
30KYK	IIx	GAII	2008-11-03
30KY6	IIx	GAII	2008-11-03
30GT4A6	IIx	GAII	2008-11-03
30KYC	II	GAII	2008-11-03
30KV5	IIx	GAII	2008-11-03
30JR7	IIx	GAII	2008-11-04
30KYP	II	GAII	2008-11-04
30KVE	IIx	GAII	2008-11-05
30KTB	IIx	GAII	2008-11-05
30LFT	IIx	GAII	2008-11-05
30KN9	IIx	GAII	2008-11-05
30GT4A6	IIx	GAII	2008-11-06
30KY6	IIx	GAII	2008-11-06
30KYK	IIx	GAII	2008-11-06
30KGM	IIx	GAII	2008-11-07
30KYP	II	GAII	2008-11-07
30L5W	IIx	GAII	2008-11-07
30KVE	IIx	GAII	2008-11-07
30JR7	IIx	GAII	2008-11-07
30KTB	IIx	GAII	2008-11-07
30KV5	IIx	GAII	2008-11-08
30LFT	IIx	GAII	2008-11-08
30KU1	IIx	GAII	2008-11-10
30LF8	IIx	GAII	2008-11-10
307L9	IIx	GAII	2008-11-10
30LG1	IIx	GAII	2008-11-10
30LGM	IIx	GAII	2008-11-11
30LFG	IIx	GAII	2008-11-11
30LHF	II	GAII	2008-11-11
30LVA	II	GAII	2008-11-11
30JPM	IIx	GAII	2008-11-11
30LTU	IIx	GAII	2008-11-12
30LG1	IIx	GAII	2008-11-13
30LF8	IIx	GAII	2008-11-13
30LVU	IIx	GAII	2008-11-14
30LFG	IIx	GAII	2008-11-14
30LVA	II	GAII	2008-11-14
30JPM	IIx	GAII	2008-11-14
30LHF	II	GAII	2008-11-14
30LTU	IIx	GAII	2008-11-17
30LF3	II	GAII	2008-11-18
30LHP	IIx	GAII	2008-11-18
30KU1	IIx	GAII	2008-11-18
30H82	II	GAII	2008-11-19
307GC	IIx	GAII	2008-11-19
30MDK	IIx	GAII	2008-11-19
30KLP	IIx	GAII	2008-11-20
30HKD	IIx	GAII	2008-11-20
30L6V	IIx	GAII	2008-11-20
30L6H	IIx	GAII	2008-11-20
30LRC	IIx	GAII	2008-11-21
30M7GA	IIx	GAII	2008-11-21
30LF3	II	GAII	2008-11-21
30LHP	IIx	GAII	2008-11-21
30KNC	IIx	GAII	2008-11-22
30MDK	IIx	GAII	2008-11-22
30H82	II	GAII	2008-11-22
30L5V	IIx	GAII	2008-11-24
30LV9	II	GAII	2008-11-25
30LN0	IIx	GAII	2008-11-25
30L6D	IIx	GAII	2008-11-25
30L5J	IIx	GAII	2008-11-25
30L1E	IIx	GAII	2008-11-26
30KM0	IIx	GAII	2008-11-26
30KVB	IIx	GAII	2008-11-26
30R00	IIx	GAII	2008-11-29
30LV9	II	GAII	2008-12-01
30LN0	IIx	GAII	2008-12-01
30KVB	IIx	GAII	2008-12-01
30LDN	II	GAII	2008-12-02
30M89	IIx	GAII	2008-12-02
30LHB	IIx	GAII	2008-12-02
30LUR	IIx	GAII	2008-12-03
30PMC	IIx	GAII	2008-12-03
30L7N	IIx	GAII	2008-12-04
30LGU	IIx	GAII	2008-12-04
30JMU	IIx	GAII	2008-12-05
30L4N	IIx	GAII	2008-12-05
30J0U	IIx	GAII	2008-12-05
30LUR	IIx	GAII	2008-12-05
30PME	IIx	GAII	2008-12-08
30M89	IIx	GAII	2008-12-08
305GB	IIx	GAII	2008-12-08
30JTR	IIx	GAII	2008-12-09
30R20	IIx	GAII	2008-12-09
30LUE	IIx	GAII	2008-12-09
30PM6	II	GAII	2008-12-09
30PJT	IIx	GAII	2008-12-09
30P53	IIx	GAII	2008-12-11
30LFK	IIx	GAII	2008-12-11
30PY8	II	GAII	2008-12-12
30LW5	IIx	GAII	2008-12-12
30JMT	IIx	GAII	2008-12-12
30PM6	II	GAII	2008-12-13
30R20	IIx	GAII	2008-12-13
30PJT	IIx	GAII	2008-12-13
305GB	IIx	GAII	2008-12-13
30PKC	IIx	GAII	2008-12-16
30PVC	IIx	GAII	2008-12-16
30PKW	IIx	GAII	2008-12-16
30PJV	II	GAII	2008-12-18
30LVD	IIx	GAII	2008-12-18
30P7Y	IIx	GAII	2008-12-19
30PUY	IIx	GAII	2008-12-19
30PVC	IIx	GAII	2008-12-19
30PKC	IIx	GAII	2008-12-19
30P7Y	IIx	GAII	2008-12-23
30U3R	II	GAII	2008-12-24
30PCM	IIx	GAII	2008-12-30
30M1K	IIx	GAII	2008-12-30
30KBT	IIx	GAII	2008-12-30
30KAT	IIx	GAII	2008-12-30
30PCK	IIx	GAII	2008-12-31
30PCKA	IIx	GAII	2008-12-31
30KMF	IIx	GAII	2008-12-31
30j3NA	IIx	GAII	2008-12-31
30L6B	IIx	GAII	2008-12-31
30P7N	IIx	GAII	2009-01-02
30P7NA	IIx	GAII	2009-01-02
30P9L	IIx	GAII	2009-01-06
30PAT	IIx	GAII	2009-01-06
30NY9	IIx	GAII	2009-01-06
30P9M	IIx	GAII	2009-01-06
30PLU	IIx	GAII	2009-01-06
30PWB	II	GAII	2009-01-07
30NAL	IIx	GAII	2009-01-07
30P80	IIx	GAII	2009-01-08
30PUM8	IIx	GAII	2009-01-08
30P8C	IIx	GAII	2009-01-09
30M0L	IIx	GAII	2009-01-09
30pam	IIx	GAII	2009-01-09
30NY9	IIx	GAII	2009-01-09
30P9M	IIx	GAII	2009-01-09
30PAT	IIx	GAII	2009-01-09
30PCU	IIx	GAII	2009-01-12
30P8C	IIx	GAII	2009-01-12
30P80	IIx	GAII	2009-01-12
30PWB	II	GAII	2009-01-12
30NAL	IIx	GAII	2009-01-12
30pam	IIx	GAII	2009-01-13
30P1P	IIx	GAII	2009-01-13
30NGO	IIx	GAII	2009-01-14
30PCU	IIx	GAII	2009-01-15
30U2F	IIx	GAII	2009-01-15
30NVD	IIx	GAII	2009-01-15
30P1L	IIx	GAII	2009-01-15
30MY6	II	GAII	2009-01-15
30P4H	IIx	GAII	2009-01-15
30NWK	IIx	GAII	2009-01-15
30P1P	IIx	GAII	2009-01-16
30U0J	IIx	GAII	2009-01-16
30P2R	IIx	GAII	2009-01-16
30MR4	IIx	GAII	2009-01-17
30LY6	IIx	GAII	2009-01-20
30MY6	II	GAII	2009-01-20
30P2R	IIx	GAII	2009-01-20
30NGO	IIx	GAII	2009-01-20
30P4H	IIx	GAII	2009-01-20
30P5V	IIx	GAII	2009-01-22
30PD7	IIx	GAII	2009-01-23
3100V	IIx	GAII	2009-01-23
30U1F	IIx	GAII	2009-01-23
30J14	II	GAII	2009-01-23
30P48	IIx	GAII	2009-01-23
30LYG	IIx	GAII	2009-01-23
30PCG	IIx	GAII	2009-01-24
30P6W	IIx	GAII	2009-01-24
30NVP	II	GAII	2009-01-24
30MKW	IIx	GAII	2009-01-24
30P5L	IIx	GAII	2009-01-26
30P6U	IIx	GAII	2009-01-26
30KD7	IIx	GAII	2009-01-26
30PIC	IIx	GAII	2009-01-26
30P48	IIx	GAII	2009-01-26
30LWL	IIx	GAII	2009-01-27
30MM7	IIx	GAII	2009-01-28
30Y7Y	IIx	GAII	2009-01-29
30NVP	II	GAII	2009-01-29
30P5L	IIx	GAII	2009-01-29
310105	II	GAII	2009-01-30
30MM7	IIx	GAII	2009-02-02
30M6N	IIx	GAII	2009-02-02
30K49	IIx	GAII	2009-02-02
3101D	IIx	GAII	2009-02-03
310B1	IIx	GAII	2009-02-03
30LYA	IIx	GAII	2009-02-04
30YF2	IIx	GAII	2009-02-04
310B2	IIx	GAII	2009-02-05
30YGK	IIx	GAII	2009-02-05
310C2	II	GAII	2009-02-05
3104R	IIx	GAII	2009-02-06
30WVV	IIx	GAII	2009-02-06
3105B	IIx	GAII	2009-02-06
3101D	IIx	GAII	2009-02-06
31073	IIx	GAII	2009-02-06
310B1	IIx	GAII	2009-02-06
30P40	IIx	GAII	2009-02-09
30U30	II	GAII	2009-02-09
30YH3	IIx	GAII	2009-02-09
30YYA	IIx	GAII	2009-02-10
30M74	IIx	GAII	2009-02-11
30L7F	IIx	GAII	2009-02-11
30M2H	IIx	GAII	2009-02-12
30M10	IIx	GAII	2009-02-12
30YGW	IIx	GAII	2009-02-12
3102H	IIx	GAII	2009-02-12
3119F	IIx	GAII	2009-02-12
30U9U	II	GAII	2009-02-14
30UFW	IIx	GAII	2009-02-14
30HGD	IIx	GAII	2009-02-16
30M6F	IIx	GAII	2009-02-16
30PM7	IIx	GAII	2009-02-16
30YY0	IIx	GAII	2009-02-16
30LYF	II	GAII	2009-02-16
30UFN	IIx	GAII	2009-02-17
312G9	IIx	GAII	2009-02-17
30UAG	IIx	GAII	2009-02-17
3119J	IIx	GAII	2009-02-17
30UDM	IIx	GAII	2009-02-17
30UG0	II	GAII	2009-02-17
3115U	IIx	GAII	2009-02-18
3105C	IIx	GAII	2009-02-19
31131	IIx	GAII	2009-02-19
311W5	IIx	GAII	2009-02-19
310YN	IIx	GAII	2009-02-19
311A6	IIx	GAII	2009-02-19
311W4	IIx	GAII	2009-02-20
31202	IIx	GAII	2009-02-20
3132E	IIx	GAII	2009-02-20
311YP	IIx	GAII	2009-02-20
311AJ	II	GAII	2009-02-20
30YE2	II	GAII	2009-02-21
311W3	IIx	GAII	2009-02-21
3119J	IIx	GAII	2009-02-21
310P3	IIx	GAII	2009-02-23
310WA	IIx	GAII	2009-02-23
310WN	IIx	GAII	2009-02-23
31283	IIx	GAII	2009-02-24
311EU	IIx	GAII	2009-02-24
30yde	IIx	GAII	2009-02-25
30YWP	IIx	GAII	2009-02-25
311AK	IIx	GAII	2009-02-26
9995	<unsure>	<unsure>	2009-02-26
30Y6K	IIx	GAII	2009-02-27
30Y6U	IIx	GAII	2009-02-27
311CG	IIx	GAII	2009-02-27
311Y1	II	GAII	2009-02-27
311WY	II	GAII	2009-02-27
310WH	IIx	GAII	2009-02-27
3111U	IIx	GAII	2009-03-02
31176	IIx	GAII	2009-02-25
31310	IIx	GAII	2009-03-02
310W7	IIx	GAII	2009-03-02
3116K	IIx	GAII	2009-03-02
31327a	IIx	GAII	2009-03-02
31327b	IIx	GAII	2009-03-02
30UFE	IIx	GAII	2009-03-03
311PR	IIx	GAII	2009-03-03
3126P	IIx	GAII	2009-03-04
31175	IIx	GAII	2009-03-04
310Y9	IIx	GAII	2009-03-04
3116A	IIx	GAII	2009-03-04
3113W	IIx	GAII	2009-03-04
311PN	IIx	GAII	2009-03-05
3120B	IIx	GAII	2009-03-06
3114C	IIx	GAII	2009-03-06
3116Y	IIx	GAII	2009-03-06
3131B	IIx	GAII	2009-03-06
310WR	IIx	GAII	2009-03-06
311HT	IIx	GAII	2009-03-06
30LE6	II	GAII	2009-03-06
31172	IIx	GAII	2009-03-06
3116U	IIx	GAII	2009-03-06
31207	IIx	GAII	2009-03-06
3114Y	II	GAII	2009-03-06
30Y41	IIx	GAII	2009-03-09
30Y85	II	GAII	2009-03-09
3119G	IIx	GAII	2009-03-09
311YG	IIx	GAII	2009-03-09
31201	IIx	GAII	2009-03-10
311G0	IIx	GAII	2009-03-10
31316	IIx	GAII	2009-03-10
312VG	IIx	GAII	2009-03-10
31318	IIx	GAII	2009-03-11
30TNC	IIx	GAII	2009-03-13
31300	IIx	GAII	2009-03-14
3130K	IIx	GAII	2009-03-16
3130N	IIx	GAII	2009-03-16
3132G	IIx	GAII	2009-03-16
310B4	IIx	GAII	2009-03-16
312G3	IIx	GAII	2009-03-17
312GC	IIx	GAII	2009-03-17
312KJ	IIx	GAII	2009-03-17
3132C	IIx	GAII	2009-03-17
3132D	II	GAII	2009-03-17
312GG	IIx	GAII	2009-03-18
31302	IIx	GAII	2009-03-18
313W6	IIx	GAII	2009-03-18
30V1A	IIx	GAII	2009-03-18
30TP1	IIx	GAII	2009-03-18
31306	II	GAII	2009-03-18
312VR	IIx	GAII	2009-03-20
312HP	IIx	GAII	2009-03-23
312YV	IIx	GAII	2009-03-23
300WK	IIx	GAII	2009-03-23
3132N	II	GAII	2009-03-23
300WF	IIx	GAII	2009-03-23
3150B	IIx	GAII	2009-03-23
3153G	IIx	GAII	2009-03-24
312K7	IIx	GAII	2009-03-24
3153E	IIx	GAII	2009-03-24
31514	IIx	GAII	2009-03-25
31514a	IIx	GAII	2009-03-25
3116C	IIx	GAII	2009-03-27
3150C	II	GAII	2009-03-28
314YN	IIx	GAII	2009-03-29
3150M	II	GAII	2009-03-29
31505	IIx	GAII	2009-03-30
3153H	IIx	GAII	2009-03-30
3154V	IIx	GAII	2009-03-31
313M9	IIx	GAII	2009-03-31
3153V	IIx	GAII	2009-03-31
3153T+	IIx	GAII	2009-03-31
3153T	IIx	GAII	2009-03-31
3150R	IIx	GAII	2009-03-31
314YB	IIx	GAII	2009-04-01
31532	IIx	GAII	2009-04-02
3152W	IIx	GAII	2009-04-02
313C1	IIx	GAII	2009-04-02
31539	IIx	GAII	2009-04-02
31530	IIx	GAII	2009-04-02
301WU	IIx	GAII	2009-04-02
31537	IIx	GAII	2009-04-03
301UC	II	GAII	2009-04-03
3022GA	IIx	GAII	2009-04-03
300TM	II	GAII	2009-04-04
310UV	IIx	GAII	2009-04-05
314Y3	IIx	GAII	2009-04-06
301U0	IIx	GAII	2009-04-06
301Y6	IIx	GAII	2009-04-07
3023TA	IIx	GAII	2009-04-07
3022M	IIx	GAII	2009-04-07
310TT	IIx	GAII	2009-04-07
301W2	IIx	GAII	2009-04-08
3151G	IIx	GAII	2009-04-08
31170	IIx	GAII	2009-04-08
3022B	IIx	GAII	2009-04-09
3141C	IIx	GAII	2009-04-10
3024N	IIx	GAII	2009-04-10
3023B	IIx	GAII	2009-04-10
301WE	IIx	GAII	2009-04-10
313DB	IIx	GAII	2009-04-11
301YF	II	GAII	2009-04-13
30229	II	GAII	2009-04-13
30247	IIx	GAII	2009-04-13
3142H	IIx	GAII	2009-04-13
31597	IIx	GAII	2009-04-14
3156F	IIx	GAII	2009-04-14
301YU	IIx	GAII	2009-04-14
30238	IIx	GAII	2009-04-14
301UE	IIx	GAII	2009-04-15
310TF	IIx	GAII	2009-04-15
3120A	IIx	GAII	2009-04-15
310RN	IIx	GAII	2009-04-15
3011F	IIx	GAII	2009-04-16
314U8	IIx	GAII	2009-04-16
314RF	IIx	GAII	2009-04-16
301HU	IIx	GAII	2009-04-17
313C9	IIx	GAII	2009-04-17
301WO	IIx	GAII	2009-04-17
30233	IIx	GAII	2009-04-18
310T8	IIx	GAII	2009-04-18
30130	IIx	GAII	2009-04-20
301U3	IIx	GAII	2009-04-20
301U4	IIx	GAII	2009-04-20
31330C	IIx	GAII	2009-04-21
313B1	IIx	GAII	2009-04-21
3013V	II	GAII	2009-04-21
3128K	II	GAII	2009-04-22
315EM	IIx	GAII	2009-04-22
314TB	IIx	GAII	2009-04-22
311Y0	IIx	GAII	2009-04-23
302HH	IIx	GAII	2009-04-23
31417	IIx	GAII	2009-04-24
315C7	IIx	GAII	2009-04-24
31419	IIx	GAII	2009-04-25
31428	IIx	GAII	2009-04-25
314MP	IIx	GAII	2009-04-25
3159K	IIx	GAII	2009-04-26
315EG	IIx	GAII	2009-04-27
3141R	IIx	GAII	2009-04-27
314TC	IIx	GAII	2009-04-27
31429	IIx	GAII	2009-04-27
3142G	IIx	GAII	2009-04-27
30232	IIx	GAII	2009-04-27
315C9	IIx	GAII	2009-04-27
315EC	IIx	GAII	2009-04-28
313NB	IIx	GAII	2009-04-28
315EP	IIx	GAII	2009-04-28
3140R	IIx	GAII	2009-04-28
302M4	IIx	GAII	2009-04-29
302K9a	IIx	GAII	2009-04-29
3015D	IIx	GAII	2009-04-30
302V7	IIx	GAII	2009-04-30
302V5	II	GAII	2009-04-30
302NA	IIx	GAII	2009-04-30
302RT	II	GAII	2009-04-30
302RH	IIx	GAII	2009-05-01
302GW	IIx	GAII	2009-05-01
302TF	IIx	GAII	2009-05-01
302JF	IIx	GAII	2009-05-01
301WK	IIx	GAII	2009-05-01
3033GA	IIx	GAII	2009-05-01
302D6	IIx	GAII	2009-05-02
302H2	IIx	GAII	2009-05-04
302T0A	IIx	GAII	2009-05-04
302M2	IIx	GAII	2009-05-05
302N5	IIx	GAII	2009-05-05
301U1	IIx	GAII	2009-05-05
312UU	IIx	GAII	2009-05-06
313GN	IIx	GAII	2009-05-07
313GNA	IIx	GAII	2009-05-07
302KH	IIx	GAII	2009-05-08
3033N	IIx	GAII	2009-05-08
300T5	IIx	GAII	2009-05-08
300T2	IIx	GAII	2009-05-08
302KE	IIx	GAII	2009-05-08
302PN	IIx	GAII	2009-05-08
302N6A	IIx	GAII	2009-05-08
3033J	II	GAII	2009-05-08
302RW	II	GAII	2009-05-08
31418	IIx	GAII	2009-05-08
31413	IIx	GAII	2009-05-09
3142C	IIx	GAII	2009-05-10
302H9	IIx	GAII	2009-05-10
3033E	IIx	GAII	2009-05-11
31427	IIx	GAII	2009-05-11
310LF	IIx	GAII	2009-05-11
3142B	IIx	GAII	2009-05-11
302H1	IIx	GAII	2009-05-12
302MV	IIx	GAII	2009-05-15
302K3	IIx	GAII	2009-05-15
302PD	IIx	GAII	2009-05-15
302N3	IIx	GAII	2009-05-15
302TW	IIx	GAII	2009-05-15
302DF	IIx	GAII	2009-05-15
304V4	IIx	GAII	2009-05-15
304RC	IIx	GAII	2009-05-15
302PF	IIx	GAII	2009-05-15
302PW	IIx	GAII	2009-05-15
302RV	IIx	GAII	2009-05-15
302HW	IIx	GAII	2009-05-15
302TP	IIx	GAII	2009-05-15
302RN	IIx	GAII	2009-05-15
302NM	IIx	GAII	2009-05-15
304H7	II	GAII	2009-05-15
302EB	IIx	GAII	2009-05-15
302BK	IIx	GAII	2009-05-15
302U4	IIx	GAII	2009-05-15
302MR	II	GAII	2009-05-16
304TF	IIx	GAII	2009-05-18
3035E	IIx	GAII	2009-05-18
304T7	IIx	GAII	2009-05-26
30315	IIx	GAII	2009-05-21
302PC	IIx	GAII	2009-05-21
304P6	IIx	GAII	2009-05-21
304V5	IIx	GAII	2009-05-21
304TK	IIx	GAII	2009-05-21
304U0	IIx	GAII	2009-05-22
3050T	IIx	GAII	2009-05-22
304PD	IIx	GAII	2009-05-22
302NK	II	GAII	2009-05-22
304V3	IIx	GAII	2009-05-22
302P3	IIx	GAII	2009-05-22
3036V	IIx	GAII	2009-05-23
304W8	IIx	GAII	2009-05-23
3032V	II	GAII	2009-05-23
304PC	IIx	GAII	2009-05-23
30376	IIx	GAII	2009-05-24
302RA	IIx	GAII	2009-05-24
304PF	IIx	GAII	2009-05-24
304WW	IIx	GAII	2009-05-26
304TJ	IIx	GAII	2009-05-26
302PH	IIx	GAII	2009-05-26
30332	IIx	GAII	2009-05-27
302JU	IIx	GAII	2009-05-27
3034E	IIx	GAII	2009-05-29
302P5	IIx	GAII	2009-05-29
302JL	IIx	GAII	2009-05-29
302J1	IIx	GAII	2009-05-29
3033A	IIx	GAII	2009-05-29
302JJ	IIx	GAII	2009-05-30
302RJA	IIx	GAII	2009-05-30
302HY	IIx	GAII	2009-05-30
30379	IIx	GAII	2009-05-30
30319	II	GAII	2009-05-30
302RC	IIx	GAII	2009-06-01
302UT	IIx	GAII	2009-05-31
302JK	IIx	GAII	2009-06-01
3O32Y	IIx	GAII	2009-06-01
3052U	II	GAII	2009-06-01
42972	IIx	GAII	2009-06-01
426RA	IIx	GAII	2009-06-01
426RE	IIx	GAII	2009-06-01
426NB	IIx	GAII	2009-06-03
426PG	IIx	GAII	2009-06-03
426PJ	IIx	GAII	2009-06-03
302WY	IIx	GAII	2009-06-03
4295V	IIx	GAII	2009-06-04
4273F	IIx	GAII	2009-06-04
426N8	IIx	GAII	2009-06-05
427M1	IIx	GAII	2009-06-05
4287L	IIx	GAII	2009-06-05
4296D	IIx	GAII	2009-06-05
42970	IIx	GAII	2009-06-05
42973	IIx	GAII	2009-06-05
426MF	IIx	GAII	2009-06-07
426N3	IIx	GAII	2009-06-07
426N4	IIx	GAII	2009-06-07
428EJ	IIx	GAII	2009-06-08
429LV	IIx	GAII	2009-06-08
4296K	IIx	GAII	2009-06-08
303HF	II	GAII	2009-06-08
4296C	IIx	GAII	2009-06-09
42974	IIx	GAII	2009-06-09
428AA	IIx	GAII	2009-06-09
303J0	IIx	GAII	2009-06-09
428FC	IIx	GAII	2009-06-09
426PW	IIx	GAII	2009-06-09
428AK	IIx	GAII	2009-06-10
4296N	IIx	GAII	2009-06-10
4288K	IIx	GAII	2009-06-10
428CL	IIx	GAII	2009-06-10
428A9	IIx	GAII	2009-06-10
42883	II	GAII	2009-06-11
4296P	IIx	GAII	2009-06-11
428AL	IIx	GAII	2009-06-11
4289D	IIx	GAII	2009-06-12
426PP	IIx	GAII	2009-06-12
4296L	IIx	GAII	2009-06-12
426NA	IIx	GAII	2009-06-12
42971	IIx	GAII	2009-06-12
4296W	IIx	GAII	2009-06-12
4287H	IIx	GAII	2009-06-12
428G9	IIx	GAII	2009-06-15
426MA	IIx	GAII	2009-06-15
4296R	IIx	GAII	2009-06-15
428GD	IIx	GAII	2009-06-15
428GF	IIx	GAII	2009-06-15
427NU	IIx	GAII	2009-06-16
426PE	IIx	GAII	2009-06-16
428C6A	IIx	GAII	2009-06-17
428EBA	IIx	GAII	2009-06-17
428EP	IIx	GAII	2009-06-17
4295T	IIx	GAII	2009-06-17
302RL	IIx	GAII	2009-06-18
42966A	IIx	GAII	2009-06-18
428FNA	IIx	GAII	2009-06-18
3031Fa	IIx	GAII	2009-06-18
3031J	II	GAII	2009-06-18
42FRE	IIx	GAII	2009-06-19
42D9N	IIx	GAII	2009-06-19
42FRD	IIx	GAII	2009-06-19
30312	IIx	GAII	2009-06-19
302RE	II	GAII	2009-06-19
428G2	IIx	GAII	2009-06-19
42D7D	II	GAII	2009-06-22
42CUN	IIx	GAII	2009-06-22
42CTV	IIx	GAII	2009-06-22
42DH5	IIx	GAII	2009-06-23
42E2E	IIx	GAII	2009-06-23
42E51	IIx	GAII	2009-06-23
42D3C	IIx	GAII	2009-06-23
42E5H	IIx	GAII	2009-06-23
42E5M	IIx	GAII	2009-06-23
429VA	IIx	GAII	2009-06-23
42D6C	IIx	GAII	2009-06-24
42E5A	IIx	GAII	2009-06-24
42G3D	IIx	GAII	2009-06-24
42DGB	IIx	GAII	2009-06-24
42DB0	IIx	GAII	2009-06-25
42DGE	IIx	GAII	2009-06-25
42C79	IIx	GAII	2009-06-26
429DJ	IIx	GAII	2009-06-26
429DU	IIx	GAII	2009-06-26
429WB	IIx	GAII	2009-06-26
42D6B	IIx	GAII	2009-06-26
42DG6	IIx	GAII	2009-06-26
42DGK	II	GAII	2009-06-26
42C6W	IIx	GAII	2009-06-27
42D7N	IIx	GAII	2009-06-28
42D7B	IIx	GAII	2009-06-29
42FWB	IIx	GAII	2009-06-29
42D9H	IIx	GAII	2009-06-29
42C7B	II	GAII	2009-06-30
42FYR	IIx	GAII	2009-06-30
42FRP	IIx	GAII	2009-06-30
42FWL	IIx	GAII	2009-06-30
42C2J	IIx	GAII	2009-06-30
429V9	IIx	GAII	2009-06-30
42G48	IIx	GAII	2009-07-01
429M3	IIx	GAII	2009-07-01
42C4C	IIx	GAII	2009-07-01
42C3P	IIx	GAII	2009-07-01
42G4D	IIx	GAII	2009-07-01
42EG6	IIx	GAII	2009-07-01
42ECJ	IIx	GAII	2009-07-02
42D9V	IIx	GAII	2009-07-02
42DJD	IIx	GAII	2009-07-02
42DAV	IIx	GAII	2009-07-02
42E89	II	GAII	2009-07-02
42CU0	IIx	GAII	2009-07-03
42D91	IIx	GAII	2009-07-03
42DAL	IIx	GAII	2009-07-03
42C67	IIx	GAII	2009-07-03
42G08	IIx	GAII	2009-07-07
42D46	IIx	GAII	2009-07-10
42DAJ	IIx	GAII	2009-07-10
42E13	IIx	GAII	2009-07-10
42DHP	IIx	GAII	2009-07-10
42AVE	IIx	GAII	2009-07-10
42CT0	IIx	GAII	2009-07-10
42CY4	IIx	GAII	2009-07-10
42CVN	IIx	GAII	2009-07-10
42E9W	IIx	GAII	2009-07-10
42CVR	IIx	GAII	2009-07-10
42EDE	IIx	GAII	2009-07-10
42969	IIx	GAII	2009-07-10
42EBE	IIx	GAII	2009-07-10
42F0E	IIx	GAII	2009-07-10
42EBA	IIx	GAII	2009-07-10
42CW8	IIx	GAII	2009-07-10
42D9Y	IIx	GAII	2009-07-10
429WD	IIx	GAII	2009-07-10
42EWT	IIx	GAII	2009-07-10
42FWK	IIx	GAII	2009-07-10
42ECE	IIx	GAII	2009-07-10
42EYK	IIx	GAII	2009-07-10
42CYA	II	GAII	2009-07-10
42E6U	IIx	GAII	2009-07-10
42C3R	IIx	GAII	2009-07-10
42EYN	IIx	GAII	2009-07-10
429V7	IIx	GAII	2009-07-10
42CVB	II	GAII	2009-07-10
42CWM	IIx	GAII	2009-07-10
42E9L	IIx	GAII	2009-07-13
